country,year,ea_id,lat,lon,asset_index,infrastructure_index,n
et,2011,13010100102,9.36029530834,42.0920688567,-1.309730814362582,-1.5916763145756254,8
et,2011,13010100303,9.33809911164,42.0999509753,-1.7248921009767848,-1.6218023639946404,11
et,2011,13010100405,9.37107710036,42.1031932694,-1.1025707968508658,-1.0977331240387544,11
et,2011,13010100601,9.31507331624,42.1446521473,-2.050255006480571,-1.5426088999251213,12
et,2011,13010100704,9.33726350871,42.2004270507,-1.9730225266469823,-0.7534952467141581,8
et,2011,13010100905,9.33257557657,42.2485029939,-1.9891586326392772,-1.6236306323378742,5
et,2011,13010101103,9.3102972075,42.1842178725,-2.5597622476871886,-1.9498922571241373,12
et,2011,13010101304,9.27305633369,42.132216294,-2.296579940521604,-1.0855888635903457,11
et,2011,13010101405,9.26445855436,42.1477441163,-2.667934646933599,-1.1895623209740986,8
et,2011,13010101603,9.2463064163,42.2173944859,-2.3911707052492583,-1.529567018256766,10
et,2011,15010200404,9.55192525075,41.7853673729,-1.75404956563848,-1.6263098118277013,7
et,2011,15010200704,9.47303240515,41.7186492241,-2.9049722691761937,-1.8712747883658216,7
et,2011,15010201002,9.51321818808,41.8161343197,-2.811307051612664,-1.3834730847454146,9
et,2011,15010201201,9.56898165487,41.8673487349,-2.7743248928612516,-2.176981971395791,7
et,2011,15010201401,9.5268552421,41.940878737,-2.9125784236931938,-1.7306332226549543,8
et,2011,15010201605,9.55091666159,42.0823653656,-2.710986593676341,-1.135331888046844,8
et,2011,15010201805,9.56789007387,41.9822667431,-2.7670494746382417,-1.566188946803067,11
et,2011,15010202404,9.60298076521,42.0803290584,-2.918908354824877,-1.3103867399223537,9
et,2011,15010202801,9.63095228353,42.146104574,-2.6288249508252735,-1.988598844100717,9
et,2011,15010203102,9.74677172525,42.3089673942,-2.7285687094388553,-1.8743669921116353,7
et,2015,01010101601,14.353816185,37.890876313,-2.4636671831562906,-1.195645652352508,8
et,2015,01010201403,14.2885896726,38.210251919,-2.2110040154286805,-1.5378623544618324,11
et,2015,01010300106,14.1097608206,38.4738350524,-0.3131792098320107,0.8947725086277986,9
et,2015,01010301804,13.8440840301,38.4803250395,-1.796352377855584,-0.9026753002386904,10
et,2015,01010500204,14.0862760222,37.9831865445,-2.1106344262205257,-1.8950774985068415,3
et,2015,01010600402,13.642517176,38.1191822345,-1.1261433060287478,2.0650032460233843,10
et,2015,01020100207,14.2834679193,38.5730157222,-1.6884828371496656,-1.3030781054400475,10
et,2015,01020200802,14.3007959467,39.0594892637,-2.068758076459701,-1.8784156014081277,10
et,2015,01020301001,14.1583566438,39.2258474475,-2.0189438695110775,-1.75654538015848,11
et,2015,01020401702,14.0859773206,38.9755077144,-1.4859382386452002,-1.6112304704507947,11
et,2015,01020601301,13.985946938,38.6492990176,-2.045986933849072,-1.6937491577133634,11
et,2015,01020700101,13.8713387734,38.6366907016,-1.1230271788767514,-1.4828794613094978,2
et,2015,01020800603,13.781326561,38.9865118422,-1.850011602953385,-2.018301970638994,10
et,2015,01020900602,13.691822766,39.2019014551,-2.108182195122935,-1.7164699264843368,11
et,2015,01030100204,14.4559615944,39.4790823741,-1.6066136401350528,-0.622743479175013,11
et,2015,01030300605,14.2527065254,39.6508902034,-2.3062621762016944,-0.7082604703911031,11
et,2015,01030400101,14.3192174691,39.2715992602,-1.332265655066164,-0.37312634152039076,11
et,2015,01030501202,13.9843705066,39.5331294187,-1.6563873372169415,-1.2540679820065863,12
et,2015,01030600608,13.8014265472,39.6182529669,-2.38544964270947,-1.163247519105009,9
et,2015,01030700116,13.8426043605,39.7196438594,-1.1387589708233827,0.8617667404878271,7
et,2015,01030700709,13.895387614,39.7873002106,-2.207284086977138,-1.745234574854648,9
et,2015,01040101204,13.2349577336,39.1634392625,-1.8945838475393981,-1.1425279758052491,10
et,2015,01040300109,13.2843556689,39.5298315988,-0.6822271801654429,-0.056522855665901484,6
et,2015,01040300404,13.2820240216,39.4405203839,-2.7018815609001923,-1.4461436287748666,12
et,2015,01040400103,13.01685124,39.3671636164,-2.128748924120525,-0.6331651687151321,12
et,2015,01040500701,12.7826268158,39.3068867968,-2.198304840507189,-1.7220958712489849,9
et,2015,01040600803,12.6231333276,39.6516820917,-1.2393965675022682,-0.3476878495683032,7
et,2015,01040800402,12.6209662316,39.4244520175,-2.464666000111133,-0.8350212028103627,9
et,2015,01050100105,14.1819914938,36.4799930893,-1.7845495693181916,-0.20730739832169057,11
et,2015,01050200201,14.0872350664,37.5015263838,-2.789658049935657,-1.863836441446753,8
et,2015,01050200712,13.6709932967,37.4064256501,-2.4664060683542695,-1.7350170744692408,9
et,2015,01050201503,13.731570436,37.3672533162,-2.775916240778469,-1.8712747883658216,7
et,2015,01050301501,13.4774390358,37.121337842,-2.303546643622659,-1.6236306323378742,5
et,2015,01050302304,13.5160575022,37.6273155648,-2.450417339057155,-2.2651347072292385,9
et,2015,02010200102,11.8858767728,41.5738131116,-2.085421342901257,-1.6941821500911485,8
et,2015,02010300102,11.6895323459,41.3481202391,-2.8963928635537797,-2.4483338348725026,9
et,2015,02010300601,11.5311102163,41.4141896542,-2.910176895984054,-2.319710653196279,6
et,2015,02010300802,11.5278035382,41.5207097044,-2.5272494807792167,-1.7119678557753362,4
et,2015,02010400201,11.5223288693,41.5692958857,-2.861812963717613,-2.545281012324066,11
et,2015,02010500404,11.6284538153,40.8825663765,-2.688751777101251,-1.0249795875407481,6
et,2015,02010501103,11.2140035523,40.2055920948,-2.1299932078738286,-1.3521939186820886,5
et,2015,02010600402,11.6741945611,40.0955328755,-1.897454704121478,-2.3827666933632905,7
et,2015,02030100101,9.35629919036,40.2364697018,-2.3494043985139648,-0.21330400622873313,5
et,2015,02030200102,9.24924684111,40.0598560794,-2.9177039963150575,-1.8593734332953118,7
et,2015,02030400601,9.51787068443,40.1647901335,-2.584650355741832,-1.8135026928648825,10
et,2015,02030600601,9.67897313862,39.913593504,-2.7996149367131773,-2.12526964583394,11
et,2015,03010100204,13.3722274393,37.7898736298,-2.5947236119067885,-1.8950774985068415,5
et,2015,03010400901,13.2058110304,37.7876552215,-2.7492839713864474,-2.4705116475920437,9
et,2015,03010800701,12.805251571,37.4183801156,-2.7961789922421003,-1.7194340025271835,10
et,2015,03011001806,12.3384962559,37.6750209615,-2.1453612333955943,-1.5188027371560453,5
et,2015,03011100102,12.556392241,37.3118585142,-2.2750636853008905,-0.6101701525628649,9
et,2015,03011200203,12.8017155321,36.93031443,-2.7683286551219326,-2.5528546019143903,5
et,2015,03011400816,12.3910703535,35.9335894324,-2.683857550776507,-0.7877817766558943,5
et,2015,03011602804,12.3059878852,37.8380133833,-2.4815219002760185,-2.367582954689111,4
et,2015,03012000105,12.9196896354,37.032969423,-2.400606960057358,-0.39785498528942126,6
et,2015,03020100703,12.3562967332,38.4524416164,-2.941593958024371,-1.8950774985068415,9
et,2015,03020202508,12.0498233904,37.8003237608,-1.3350605999892116,-1.4166941505740787,11
et,2015,03020400906,11.8176445144,38.1602257763,-2.45576261964847,-1.434199880111572,11
et,2015,03020501907,11.6454398842,38.4188571016,-1.8949294665996885,-0.9034820630263314,9
et,2015,03020703703,11.2385732357,38.311340877,-2.825022333053757,-1.4991722430588315,9
et,2015,03020900104,11.7869471206,37.5908030302,-1.7695716758795026,-0.8710811096362819,5
et,2015,03020900708,11.6890721348,37.6074550557,-1.9296724433503492,-1.8095605072907515,11
et,2015,03030100204,12.2543903131,38.6525748751,-2.941593958024371,-1.8950774985068415,7
et,2015,03030200108,12.0062359062,39.6076476069,-1.3463256519489608,-0.3517172405242492,8
et,2015,03030202104,11.991803995,39.7800216474,-2.732947456020229,-1.6611224389382757,10
et,2015,03030302404,11.991048262,39.3570736517,-0.8861942701095729,-0.32073645931627254,10
et,2015,03030400906,11.8139982171,39.1404087668,-1.0560103033762536,-0.2410738347265895,9
et,2015,03030501101,11.6549185473,39.0357534985,-2.9201277979027633,-1.958907233830617,9
et,2015,03030701002,11.9048460332,39.4494717129,-1.716621029827976,-0.3366889453964455,11
et,2015,03030801617,11.6692064259,39.6566031821,-1.342266164403792,-0.8886128847890962,10
et,2015,03031001701,11.9625257933,39.098154379,-2.5160719343356024,-1.0941759369638182,12
et,2015,03040301401,11.3563674371,39.4349241782,-2.261700830426281,-1.439608927707701,7
et,2015,03040600801,11.4159600258,39.8485705676,-0.7464505313557542,-0.37847318045903733,6
et,2015,03040901203,11.0874300942,39.7843913054,-0.9609488302452547,-1.3477155790753814,8
et,2015,03041100903,11.0268833144,38.9229352692,-1.7553564103114088,-0.7351315606606681,9
et,2015,03041200105,10.7561984007,38.7696742804,0.25562259193403464,0.9625546229925046,4
et,2015,03041402101,10.5685626516,39.2356643786,-2.569713539397314,-1.5288638533289316,9
et,2015,03041600204,10.5792188385,38.6062533111,-2.7461145562751765,-1.6899646703075608,11
et,2015,03050101504,10.1771510236,38.9727796823,-2.3018672184039684,-1.3622519326981695,4
et,2015,03050400305,10.0245110384,39.2131652933,-2.5192752935354,-0.7430879063482005,8
et,2015,03050701204,10.5281537836,39.8131068222,-2.2780666875003903,-1.581515197381178,9
et,2015,03050900104,10.1249269842,39.6713085476,-0.9578582145960787,-0.21330400622873313,9
et,2015,03051100307,9.89048905403,39.4845296,-2.066264045372144,-0.8834554587652957,8
et,2015,03051300702,9.55408199803,39.5793387065,-2.64836464516671,-1.0015422284580913,12
et,2015,03051500703,9.61257094668,39.7830434463,-2.855721702606121,-1.3310172209588194,4
et,2015,03052100808,10.1255685035,39.3173063282,-2.884640413255341,-1.7720435124663827,9
et,2015,03060202603,10.9070459818,38.0365174999,-1.0652932747545858,-0.7822831939889083,12
et,2015,03060402001,10.9551945389,38.2846965084,-1.4644351793409156,-0.6570911577718942,10
et,2015,03060602103,10.4180717415,38.1697121297,-1.4270641742216372,-1.1717222075416895,9
et,2015,03060901807,10.4216173585,37.5765488785,-1.268247972264791,-0.6662869081187608,10
et,2015,03061102207,9.99190626942,37.6925527139,-2.252580323071086,-1.7813001219656681,9
et,2015,03061400105,10.4376029071,38.3184384011,-0.4631010306642564,-0.5526062436192036,8
et,2015,03061601207,10.5794319268,37.798498412,-1.61453941697641,-1.2679528962555144,9
et,2015,03070101406,11.6514708203,37.1032812474,-2.4196168231457724,-0.8923036717548023,9
et,2015,03070300105,11.3744751246,37.4523245003,-2.15345096775011,-1.1432317047615936,10
et,2015,03070401302,11.3962743181,37.042616257,-1.7442332235768638,-2.437091200277494,10
et,2015,03070500105,10.9686100623,37.1784774038,-1.4720099078901088,-0.4930767446904665,5
et,2015,03070502405,10.7927763733,37.144541492,-1.3574378289818243,-0.954390595129851,8
et,2015,03070801402,10.5892768292,37.4615982338,-1.7754851835086964,-0.3788356296482458,8
et,2015,03071001703,10.5773759639,37.0449675094,-1.0467800980968633,-0.9266207666319947,6
et,2015,03071301304,11.2828210609,36.9596879306,-1.4558497748241395,-0.7192188692856035,4
et,2015,03080201503,12.7580639926,38.9938699775,-2.6823947069109106,-1.8333299649345005,7
et,2015,03080300107,12.4280735835,38.705318321,-2.2154331202734525,-0.225205361299243,7
et,2015,03080300603,12.5144435035,38.8249840847,-2.6067375162836313,-0.9451339856305656,9
et,2015,03080400503,12.3989125709,39.0897466901,-2.9103676833268257,-1.6899646703075608,11
et,2015,03090101202,11.1913400617,36.9496969313,-1.9334309740726137,-0.8081053967197711,7
et,2015,03090202501,10.9346269955,37.0039728964,-1.2770377000616178,-0.753317493660742,7
et,2015,03090203201,10.8293373184,37.064423275,-1.117945366498636,-1.0201683054706059,10
et,2015,03090400702,10.9370696143,36.6547551047,-2.2426275032736602,-1.3304307801618658,6
et,2015,03090501102,11.0636624461,37.0703789795,-1.7686640442838417,-0.8447610778952596,6
et,2015,03090600105,11.5649164965,36.4628430612,-0.4966945304669609,-0.21330400622873313,2
et,2015,03100101106,10.7206898499,39.8860291278,-0.24647626078609736,-0.225205361299243,7
et,2015,03100201601,11.1136181517,40.017211804,-2.8274829153317906,-1.71650385547067,9
et,2015,03100400103,10.5738928409,39.9354279996,-0.39272496523588424,-0.0789201628891631,7
et,2015,03100400408,10.5883521237,39.9074958295,-1.511184202213764,-0.5474025734362248,8
et,2015,03120100101,11.003906691,39.9387898351,-2.8126349455007795,-1.4806590240602606,9
et,2015,03120100303,10.9878391908,39.9234074653,-2.7914032162322733,-1.1115627062239852,9
et,2015,03120100504,10.9436292122,40.0054371148,-1.882593083810689,-1.8950774985068415,8
et,2015,04010102202,9.83705860887,34.9150151529,-1.1085998849161798,-0.9335632237564587,4
et,2015,04010601302,9.35810274536,35.5751653852,-0.8516659339361388,-0.8720476408075046,9
et,2015,04011300501,9.07702977605,35.6156340346,-1.073904158671225,-0.6478274130815498,11
et,2015,04011600103,9.38880972769,35.6143908552,3.9691810946772517,-0.35861891593641854,11
et,2015,04011802402,8.7688653041,35.5671754136,-2.491398333195409,-1.6017540128507037,8
et,2015,04020401105,9.84708661386,36.3422982077,-0.49167050178890515,-0.3839700710404931,6
et,2015,04021001102,9.0308423142,36.4037942076,-2.3767843484674995,-2.004707015741433,6
et,2015,04021400204,8.74304517464,36.4844481911,-0.7734039576920414,-0.72490841999016,9
et,2015,04021401801,8.6536780825,36.6077474888,-1.8876573639825567,-1.7368909450262517,7
et,2015,04030201803,8.66161555833,35.6426976235,-1.0653611794263296,-0.954390595129851,6
et,2015,04030800108,8.0938276118,36.4574609552,-0.47985778553350344,-0.6010779918178423,7
et,2015,04030800401,8.18930636005,36.4699847397,-0.9223537781740234,-0.9424892400593412,7
et,2015,04031400602,8.16979824749,35.6406321333,-0.5765341643882165,-0.7573093733802095,9
et,2015,04040101103,8.64302754866,37.0632145326,-1.4657754955701414,-0.8720476408075046,9
et,2015,04040501902,7.66912376181,36.92553529,-1.2280463965027166,-0.8719509876903824,10
et,2015,04041000701,7.54783077574,37.0818248622,-0.6385247244311462,-0.8535344218089337,9
et,2015,04041200104,7.88005862562,36.0983250614,-0.31119039556455635,-0.40898933914070873,8
et,2015,04041401702,7.47556744642,36.4429756569,-0.27648129488427353,-0.8995758365125552,12
et,2015,04050303104,8.84115434604,37.9135797978,-2.2692785558018937,-1.5089032578528343,10
et,2015,04050803103,8.46646303095,37.4369214482,-1.6182585581224664,-0.8469581420423116,10
et,2015,04051200104,9.0560702976,38.5868125112,-0.16743069192254137,0.351108135797461,5
et,2015,04051302405,9.3723549327,38.3223627848,-1.76544587321885,-0.4593719783096506,9
et,2015,04060100102,10.0165864149,38.2492265926,-0.13264702660197047,0.257039445459762,6
et,2015,04060102303,9.8912342367,38.3744314394,-2.015520820231357,-1.3269972728366857,11
et,2015,04060501004,9.77979055862,38.658246372,-1.9819868573397814,-1.363217053798117,9
et,2015,04060801902,9.00397364652,39.0027426232,-2.9182734175703384,-1.9681638433299025,9
et,2015,04070101502,8.73814791477,39.840529416,-2.894237088012426,-1.195645652352508,6
et,2015,04070401002,8.72717898314,39.1876998149,-2.1318906494578647,-0.9144814844743437,9
et,2015,04070702702,8.11332653211,38.7753045688,-2.1567992699822596,-1.4289238284382568,12
et,2015,04071202302,8.68349171525,38.8054367657,-1.761378426831639,-0.6726536767543169,6
et,2015,04080600802,8.08842299138,39.0349251986,-2.3828695595758402,-0.6728882530730984,10
et,2015,04080800107,7.77573960381,39.8661143537,-1.7630579386919751,-0.6989737084953392,6
et,2015,04081202401,7.58861044429,39.7945944298,-1.812504018944092,-0.4506440818874933,8
et,2015,04081702801,7.42843060501,38.9573869302,-1.7603438746402436,-1.5050627546979407,7
et,2015,04090100304,8.89876421903,40.2744651027,-2.9222619151707616,-2.124864545672433,5
et,2015,04090700105,8.93900132215,40.4714489125,-2.736069620942567,-1.412198163844292,9
et,2015,04090900105,8.57190296323,40.3175172324,-1.5758498743164875,-1.0300627085172263,10
et,2015,04091001104,8.65230864709,40.6178499401,-2.3206495640438853,-0.5046884946348552,9
et,2015,04091301004,9.0093694062,40.7218752036,-1.8026672373969213,-0.4007376579477868,6
et,2015,04100500403,9.18318556596,42.0206883252,-2.8645791300421095,-1.8193416026035967,11
et,2015,04100903605,9.37406026468,41.5884594299,-2.3748405840157254,-0.8794120581856388,10
et,2015,04101302203,9.06263842723,41.6874705216,-1.765404529559572,-0.22163495477809003,10
et,2015,04101600104,9.15085019484,41.8440556364,0.20259323653852776,-0.40016772759296737,9
et,2015,04110401304,7.1643297276,39.8203710541,-1.5268173455912386,-1.0342307209202,5
et,2015,04110801402,7.25898773197,40.6146233206,-1.2614689135581172,-1.7336574908179425,10
et,2015,04111200402,6.45050353832,39.8802730059,-2.1438136926194495,-1.7327952271487284,4
et,2015,04111601404,6.98359796157,40.3522763184,-1.646957257047981,-0.6888485131642408,9
et,2015,04111800102,7.43667493729,41.0005629905,-2.087149991955403,-1.8950774985068415,10
et,2015,04120602801,5.59568261612,38.2936192427,-1.3703127334758092,-1.4056388171682686,10
et,2015,04121600101,3.98293116381,38.4913678893,-2.949007094878746,-2.5528546019143903,9
et,2015,04130201103,8.72042840438,37.9114568164,-1.6864359801897701,-0.4356299828990685,10
et,2015,04130500102,8.82166292432,38.3469271782,-0.55835062952573,-1.4920752116563645,5
et,2015,04130600204,8.97089097863,38.6245563425,-1.4887751683320587,-0.7740293976890738,12
et,2015,04130901003,8.6361010406,38.1519350254,-2.804191110186688,-0.9052248749750583,9
et,2015,04140202701,6.37589338272,38.7269447069,-2.036868478612565,-1.1768627230110205,11
et,2015,04140501906,5.52570615347,38.7620666963,-1.909938122425849,-2.3245026009451704,7
et,2015,04140900501,6.02435784991,38.3413616597,-2.0103605724844074,-1.6599057726625939,4
